task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,6.910947561264038,0.0,0.0,0.0,0.4979645134034872,0.5,0.4979561931204689,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,6.038642883300781,0.0,0.0,0.0,0.4927620848913713,0.5,0.6130519175333052,0.061478181723367276,0.0,1.0,0.0,EWC,False
3,9.203363418579102,0.0,0.0,0.0,0.4880508630785434,0.5,0.680970951887534,0.11516821173793057,0.0,1.0,0.0,EWC,False
4,9.050342321395874,0.0,0.0,0.0,0.48353714046235097,0.5,0.6929394316401241,0.1402990299938576,0.0,1.0,0.0,EWC,False
5,9.478425025939941,0.0,0.0,0.0,0.47972129099332933,0.5,0.6910375234724098,0.16214851440889322,0.0,1.0,0.0,EWC,False
6,8.92169189453125,0.0,0.0,0.0,0.47325091862662383,0.5,0.695175649458932,0.19648921731848623,0.0,1.0,0.0,EWC,False
7,9.416024446487427,0.0,0.0,0.0,0.4719883117981175,0.5,0.6974453516314931,0.20315058009807171,0.0,1.0,0.0,EWC,False
8,9.289255619049072,0.0,0.0,0.0,0.4723999840909585,0.5,0.6913231316862805,0.19577956562340165,0.0,1.0,0.0,EWC,False
9,9.789312601089478,0.0,0.0,0.0,0.4741924954292216,0.5,0.6916944329601447,0.1832294975336228,0.0,1.0,0.0,EWC,False
10,9.582448482513428,0.0,0.0,0.0,0.47482315346485765,0.5,0.6602841702033871,0.17045745578771174,0.0,1.0,0.0,EWC,False
