task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,1.9027209281921387,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,Replay,True
2,1.1021547317504883,0.1649921236054466,0.11287910928074005,0.4007021184191478,0.5494150724086582,0.6450608906330269,0.645003941357194,0.07014763201094198,0.5918913561903387,0.889419662846906,0.15882618308676755,Replay,False
3,1.0630714893341064,0.27626446323235854,0.21611590878745335,0.47009770857572813,0.6067663573211822,0.6857582478701643,0.6857582478701643,0.1432340811823828,0.6448213796369654,0.9014187871646003,0.2573069703032408,Replay,False
4,1.0501904487609863,0.3145958518805969,0.25134619084984927,0.48736075346759034,0.6219636589849201,0.6912168492270041,0.6911839407642895,0.16859426006610076,0.6554288685520246,0.895072944986418,0.2803390784675406,Replay,False
5,1.124147891998291,0.353979878479383,0.298778856816452,0.49724791013337966,0.6408171014751106,0.6980511012591368,0.698024774488965,0.19961794675616398,0.6644317993096986,0.8988542923848941,0.3109340754966608,Replay,False
6,1.0278780460357666,0.3783165653994858,0.3383027690298912,0.4924717304309007,0.6487188170305123,0.6950264281743359,0.6950044891991928,0.22692757930469162,0.6613984372713761,0.8975811259177714,0.3221897124039701,Replay,False
7,1.099623203277588,0.38684132135341553,0.3434888989161123,0.49743177020920387,0.6511143822786085,0.6951873043890219,0.6951282008307081,0.23169806489722927,0.6633897300242093,0.8929428385688398,0.32495205073059813,Replay,False
8,1.0925076007843018,0.3769919033106754,0.3289811640125623,0.49490379608405055,0.6440871746830714,0.6900757916050319,0.6900192346073877,0.2224589469809174,0.6592003699839655,0.8852477871260132,0.3126275019055478,Replay,False
9,1.1578619480133057,0.3556531048158904,0.30497071388751235,0.4967269539852194,0.6319440546501873,0.6868827625672325,0.6868267224321599,0.20658949965483847,0.6575222015125544,0.8770385711492454,0.2963345452013427,Replay,False
10,1.0910742282867432,0.33707533680315754,0.2907426229759845,0.46482677043503867,0.6237054341274836,0.6733684898784574,0.6733101457468758,0.194995234948292,0.6323322678706186,0.8819102093218761,0.2766390574506691,Replay,False
