task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,12.078308820724487,0.007702182284980745,0.004457652303120356,0.02830188679245283,0.48861355911016235,0.4883141394474373,0.48820827476215006,0.008006731807648751,0.16382742808082526,0.9483263921024218,-0.009485184313193562,Naive,True
2,11.186885833740234,0.11663612461158473,0.06714709051724138,0.6085388215991894,0.4797347454267282,0.6719627128771565,0.6723439278853274,0.05495326725878839,0.6671191894461179,0.7353866041551236,0.12883754476270445,Naive,False
3,10.931859970092773,0.20789573707789655,0.13305444416719078,0.6530999551402004,0.5328006725734588,0.7076846668826402,0.7080189260586313,0.10947136356984878,0.7041641196226928,0.76226937862508,0.20724914660090873,Naive,False
4,10.905209064483643,0.23944388661363192,0.15570440401242874,0.6548137806728236,0.5423811221891426,0.70169692474441,0.7017505849058109,0.12841910997335582,0.6989531141514773,0.7485800688159965,0.2171518903693415,Naive,False
5,11.043170690536499,0.26312886644738986,0.17749747150322587,0.6343849350721694,0.5531261447024054,0.6931034889257616,0.6930283414213935,0.14393807497850367,0.6891864043146498,0.7518220427793539,0.22186687714669576,Naive,False
6,10.900225639343262,0.297638118496309,0.2078543371281352,0.6418403038448045,0.5640580154362362,0.6905027074673032,0.6904690068054152,0.17204381061185933,0.6872427952693858,0.7391651110898018,0.23421787287319926,Naive,False
7,10.99002718925476,0.30894861502582177,0.2160789314352126,0.6429029146321569,0.5686020621303649,0.6899945784564773,0.689893908989114,0.17873650965444382,0.687052728165351,0.7370862422807978,0.23946727024890327,Naive,False
8,11.137233257293701,0.3025683151377795,0.20900331989455007,0.6467636970267839,0.5610021828449194,0.6852703259181161,0.6851517164580153,0.1736523789305277,0.682651531616048,0.7237769548094483,0.23224180088277266,Naive,False
9,11.252812147140503,0.2849304867413205,0.19491413404506572,0.6387522455220482,0.5518326933502926,0.6798757996138456,0.6797678591616351,0.1617254719610989,0.6772111427139824,0.7209993537056428,0.21999099151112345,Naive,False
10,13.029632091522217,0.26837582060890863,0.183609340358869,0.5969149356617865,0.545534765637218,0.6628764018493655,0.6627987886068645,0.1532343028638758,0.6514623614148637,0.7288378680369443,0.19928881110049404,Naive,False
