task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,12.200210094451904,0.04865556978233035,0.028148148148148148,0.1792452830188679,0.5096804639906408,0.5643257110759926,0.5677322984059907,0.013145478638744355,0.4125246321236664,0.9494061391331173,0.05213871766667759,Naive,True
2,11.57345461845398,0.1142130208406729,0.0660568796823543,0.5730468561501714,0.48177104455923825,0.659511570305032,0.6981775999645982,0.06315243310224668,0.6515984224918577,0.7459762844598927,0.12175520862037723,Naive,False
3,11.266488552093506,0.19142260889040127,0.11872035518026423,0.6346238300260402,0.5216146869646284,0.6935753599685932,0.7167703832851445,0.10697109879845561,0.6882965569199407,0.7525268899111462,0.18808974539032386,Naive,False
4,11.045227766036987,0.23995929037693287,0.15347131386070684,0.667243040304765,0.5421513833194616,0.7056505805899993,0.7229406994262164,0.14513562625978682,0.7016005759621351,0.7440581208752335,0.22219032019888188,Naive,False
5,11.711521625518799,0.28966902949671575,0.1896927394556946,0.7147468131961929,0.5658988893801381,0.7274569022980133,0.7425091953742677,0.18366324932076755,0.7232178207725746,0.7401669913998334,0.2667828624728398,Naive,False
6,10.880331993103027,0.3296483463110437,0.22652053503981898,0.7198441892650788,0.5824332331197586,0.7277556918624036,0.7407949641593317,0.22059351134907498,0.7241949862554611,0.7356671944597283,0.2864896138872741,Naive,False
7,11.640531778335571,0.34743623577083144,0.23840772834505763,0.7386202135987023,0.5901620867472671,0.7352480460140525,0.7451270554988138,0.2300815910369351,0.7317368372294377,0.7318758784294024,0.30200942093264566,Naive,False
8,11.360796689987183,0.3494399249419548,0.23771497873479114,0.7497471028532805,0.5907423523545292,0.7398444001138557,0.7521873149530314,0.23882114382080066,0.7365213526808901,0.7299416973744306,0.30635284469067814,Naive,False
9,12.102837800979614,0.33139527659548906,0.22318632411160744,0.7491467460254398,0.581240495329879,0.7383381021461485,0.7487196814672465,0.22234102785008808,0.7353593398579833,0.7275294582668568,0.2947746728798031,Naive,False
10,11.803303718566895,0.3158920012323272,0.21275869087468285,0.7083552941717111,0.574935924843409,0.7213043145388707,0.7450226118123162,0.21532616292750267,0.7139003231808212,0.73425333490603,0.2740141669366186,Naive,False
