task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.472512483596802,0.03125,0.016025641025641024,0.625,0.47061919279907083,0.7305896478121665,0.8324439701173959,0.11728735629545638,0.722919123944863,0.836179295624333,0.08068122159018477,EWC,True
2,4.91992449760437,0.07103543171654626,0.037450396825396824,0.7847222222222222,0.4712631919263298,0.7799889500815529,0.85721047498335,0.10409082222788249,0.7722577892909408,0.7752556779408837,0.13753433344881077,EWC,False
3,5.1628758907318115,0.24340353425320746,0.16679415916050713,0.8406084656084656,0.5358301050156515,0.7784215415712139,0.8497786025431702,0.23618816379601296,0.7664702326769249,0.7162346175339621,0.24838544930661022,EWC,False
4,5.213112115859985,0.3360959577765198,0.241629483912213,0.8554563492063492,0.5682396080275891,0.7689724061784105,0.8299302462772589,0.29252539480384454,0.7556711262763116,0.6824884631504715,0.29608698285915147,EWC,False
5,5.282178640365601,0.40428049292929036,0.30016633222780964,0.8691108420769437,0.6102843119008199,0.7875928231053833,0.8440574287551785,0.3481955151560497,0.7765102910786618,0.7060748041338225,0.3585596203636719,EWC,False
6,5.311839580535889,0.40739025545780166,0.30030867821705226,0.842732930646449,0.609701614855492,0.7730095006813271,0.8269734809237989,0.33063909670619485,0.7637602996584668,0.7032860707162051,0.3491270011134027,EWC,False
7,5.457469701766968,0.4048257823773142,0.2971648508706809,0.8149641760329062,0.6091164972751434,0.7614603535015073,0.8166292177321227,0.31780094312020246,0.7533341681464533,0.7079565309701084,0.33969227189255713,EWC,False
8,5.52514123916626,0.37662140351078577,0.2765790735716749,0.7476918683145072,0.5981262607419549,0.7345323304694149,0.7949672019128526,0.2943551452401905,0.7185469615090012,0.7213727926243227,0.3056755858401492,EWC,False
9,5.831277370452881,0.33786100065156266,0.247427844228008,0.7312816607240064,0.5835254626115304,0.7323035919962051,0.7894856850134889,0.26339620813293513,0.7170688012271612,0.733325523268404,0.27976191903974873,EWC,False
10,5.715536832809448,0.3249444658037977,0.24302404285605467,0.6795820660801771,0.5801716177165401,0.7141922804156322,0.7914580590948128,0.26219128489325527,0.6889860110604522,0.7488024947510873,0.261795951014241,EWC,False
