task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.297451019287109,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,4.9899818897247314,0.1367683181963622,0.08491668447367448,0.44250349852820536,0.5215733278394623,0.6412228839382357,0.6534478828243229,0.08454456827570866,0.6015279020154753,0.8399422693482659,0.1344465322736342,EWC,False
3,7.571238994598389,0.20065634553686462,0.12499303662664396,0.6381314016810808,0.5268834731679836,0.695954228634652,0.7374762491341795,0.1504444322318715,0.689267131804607,0.7537770555882229,0.19867687579492133,EWC,False
4,7.4444732666015625,0.23800655141645638,0.1501451913852292,0.6737887078603633,0.5364778475820307,0.7017968970866214,0.7452537995438258,0.18041415203118433,0.6961214080027466,0.7298050863128798,0.22018119950743856,EWC,False
5,7.900571823120117,0.28032517543823593,0.18295689916270272,0.6970396242969487,0.5573995986185222,0.7140505039174424,0.7618598538805206,0.22138180064398089,0.7094147001366014,0.7310613835379363,0.2518562027820036,EWC,False
6,7.37545371055603,0.31703534061040956,0.21617640731478582,0.7016926127771685,0.5711832773359636,0.7126164967301193,0.7639593122129162,0.25581352365898463,0.7087083488203558,0.7235403806830701,0.26693538189591415,EWC,False
7,7.843698263168335,0.3200962260177137,0.2162896801941388,0.7113287243813815,0.5647463217972774,0.7067950621179696,0.7578322997545415,0.25484405366881263,0.7024338258443382,0.7022613998545577,0.2621954604588629,EWC,False
8,7.747411012649536,0.3171159392582075,0.2124198386850772,0.714649101070176,0.5616824928494407,0.7059774557185307,0.7543217303247747,0.2457417985023453,0.7020348477848983,0.6973058103668853,0.25962837208858336,EWC,False
9,8.242506265640259,0.29939774545214426,0.19862777052123978,0.7169429918009408,0.5512119645541652,0.7041378299822182,0.7509521587305478,0.2284610658680826,0.7004635260486604,0.6913326681634957,0.24879020456055423,EWC,False
10,8.017594814300537,0.28018352295740306,0.18565688536100772,0.6694193087345908,0.5423636083638139,0.6825568064738363,0.7197712830541214,0.21287231825815495,0.6725647366413203,0.6956943042130819,0.22251442018300374,EWC,False
