task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,8.466593265533447,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,Naive,True
2,7.82235312461853,0.13132421680632855,0.08078297150898933,0.44250349852820536,0.5160961756490648,0.6365776857444414,0.6396603954630191,0.058386819094034925,0.5981604205928985,0.8306518729606776,0.1281431880334685,Naive,False
3,7.627404451370239,0.22096889236613348,0.14973905048594718,0.5142615916113962,0.5618698106559897,0.6764243376424198,0.6783998676198744,0.11228125875756616,0.6486756174457476,0.8385870836734434,0.20545811532106392,Naive,False
4,7.4828691482543945,0.25928394343923616,0.17881037049674925,0.5434143145139163,0.574719856546184,0.683380254659745,0.6848142028783675,0.13701093921974877,0.6616162486367889,0.8233461948055736,0.2271262616342371,Naive,False
5,7.951075077056885,0.2970177354310785,0.21425203948544702,0.5555106723903538,0.5925399164644107,0.6903756162375477,0.6916810282764772,0.16401977151321537,0.6711288982097136,0.8252405600847416,0.25265055870063113,Naive,False
6,7.444667816162109,0.32869277053022744,0.24681976001192596,0.5630953396122219,0.6026278678737863,0.6893751362627144,0.6906949123488971,0.19255613388908807,0.6724915747753997,0.8156549329132069,0.26479998981546105,Naive,False
7,7.939183712005615,0.3411395217441345,0.2556876341111079,0.5735045831526354,0.6070239686869583,0.6921712416356142,0.6932010329874382,0.20008674792482714,0.6771614543620101,0.810837900118593,0.27242927737674677,Naive,False
8,7.786950349807739,0.3310234321543618,0.2451655405346127,0.5691242025662483,0.598715698820381,0.6849053897660097,0.6856956368823566,0.19209936966720811,0.6708661249092424,0.800686576965771,0.25982164315264467,Naive,False
9,8.323763370513916,0.3122354563379066,0.22837303899736439,0.5714990397873941,0.5876243915444349,0.682267815432469,0.6829699220035478,0.17899178730282303,0.669367396668218,0.7930365910775435,0.24743994440281325,Naive,False
10,8.059799194335938,0.2916636275926934,0.21309792415235435,0.5323586144816405,0.5776926503656098,0.6641113627621642,0.6645967545790579,0.1686251018576499,0.6408902425152905,0.7958641110426877,0.22279268055695395,Naive,False
