task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,10.517296075820923,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,Naive,True
2,9.715261220932007,0.08947700936578448,0.04878811072840924,0.7795444674998794,0.4197061196395684,0.6924819983761997,0.6948665833696152,0.044107185351580584,0.6869869426442436,0.6054195292525201,0.10802066468231747,Naive,False
3,10.270401954650879,0.18779748463991722,0.1167027172208821,0.7878444598147344,0.4893646215448753,0.7270384994169734,0.7301820516546155,0.10311227183488052,0.7233731810013272,0.6662325390192126,0.19526572403383727,Naive,False
4,9.67717170715332,0.2183362651387057,0.13668518584109754,0.7737692509013192,0.4993123052096097,0.7140211706277086,0.7177738656314003,0.12137939144524401,0.7106783938566213,0.6542730903540981,0.2025918465273818,Naive,False
5,9.696136951446533,0.27855577912961205,0.18478044883601016,0.7858263675320222,0.5383767364702934,0.7335424729111839,0.737264110083946,0.16493904715404853,0.7308062682467644,0.6812585782903456,0.2549467417764807,Naive,False
6,9.398507356643677,0.3020169341352345,0.203431675415961,0.7739837726037933,0.5396607983365933,0.7163283103088549,0.7197547674285891,0.18293472694954538,0.7130994670170662,0.6586728480139165,0.24791888138179574,Naive,False
7,9.852658987045288,0.30732986109403315,0.20597545957617505,0.7672675241312995,0.539432665330125,0.7093376135109725,0.7108568547490698,0.18358273788972987,0.7061908993791947,0.6514077028906458,0.24523941358669377,Naive,False
8,10.163480997085571,0.29748648879073203,0.1968184309505593,0.7745357217915254,0.5239629925608507,0.6997155137311886,0.7008480907283234,0.17623442206314635,0.6931469496281485,0.6248953056708519,0.23422312863207323,Naive,False
9,9.791133880615234,0.2745725937592316,0.18034317104083677,0.7609485898447944,0.507258341651966,0.6860264185163027,0.6905415046267118,0.16304812111901026,0.6795088432170151,0.6111042471878111,0.21330011551062789,Naive,False
10,9.509774923324585,0.2696112345038083,0.17543823982574563,0.7636744254750781,0.5034659482815449,0.6850388231239554,0.6918613384071837,0.1593107813847022,0.6780404059199945,0.6064032207728326,0.21147489535472758,Naive,False
