task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,1.8054449558258057,0.08571428571428572,0.04838709677419355,0.375,0.5341944465929306,0.6717582710779082,0.9420357524012808,0.17399184069278678,0.602655542833907,0.9685165421558164,0.12521198586663138,EWC,True
2,1.4304008483886719,0.14372557533651759,0.08087855297157623,0.75,0.5438364910441313,0.8224327607847876,0.909090291124441,0.3157231285800179,0.806554545542717,0.8948655215695751,0.22048604807849256,EWC,False
3,2.3174800872802734,0.3296478959954893,0.23823276080458022,0.8197278911564626,0.6221589349006046,0.8344794166746713,0.9251862875493635,0.49943421754101847,0.8219221492333255,0.8492309421928802,0.35373412766949225,EWC,False
4,2.2981016635894775,0.4153906839013789,0.31581049293353225,0.8321036106750392,0.6513171495037209,0.8231852836598497,0.9120313912223215,0.5379317023443873,0.8127529999229712,0.8142669566446602,0.39689605689139473,EWC,False
5,2.359585762023926,0.48901357804893814,0.38444030186127665,0.8589032275230822,0.6923808236956568,0.8427634384362118,0.9226353679272945,0.5913873155913127,0.8341973776693564,0.8266236493493416,0.4654279976344958,EWC,False
6,2.309736967086792,0.5087558414626132,0.3947344030356321,0.8743872277551791,0.7001283309135418,0.8463904810938331,0.9218363797858861,0.5840886627283118,0.838532058522484,0.8183937344324872,0.4816710493018064,EWC,False
7,2.3881566524505615,0.5057527909300238,0.3855900698091272,0.8821278278717861,0.6936280578305075,0.8421553738917364,0.9195947725559345,0.5764504472142292,0.834320763381489,0.8021829199116869,0.4766827319454929,EWC,False
8,2.395829439163208,0.4800116462083917,0.36074295943463464,0.8667279208163843,0.6747875168923333,0.825777131636616,0.9023809845945837,0.5333729103632658,0.8187208165425323,0.784826342456848,0.44867142336835675,EWC,False
9,2.464237928390503,0.4280116868532384,0.32133791516140964,0.8148692629478972,0.6473674543846011,0.79690788894015,0.8723820217956284,0.4755593328502276,0.7878713842803564,0.778946514932403,0.4009306710224656,EWC,False
10,2.3800649642944336,0.4347011053078817,0.3265539762457879,0.8065966223673933,0.6520767911654066,0.7956797787239517,0.8712634302833973,0.4662003787715042,0.7873751910944045,0.7847629350805103,0.40435244135853843,EWC,False
