task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,2.315591812133789,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,Naive,True
2,1.027014970779419,0.16737899823288796,0.11678193402154724,0.3904719393910148,0.5522969793555031,0.6432087020666954,0.6431555928157993,0.07014585281925081,0.5872150747399736,0.895945464742376,0.16013383612215817,Naive,False
3,0.9995434284210205,0.2791837641850538,0.22208539191180074,0.46031462626067654,0.6096772674107581,0.6837637956888375,0.6841508877539955,0.14451584449674593,0.6404409663855768,0.9072129651169986,0.25936932380947103,Naive,False
4,0.9877979755401611,0.3166301629716594,0.2582307106005172,0.47443060056799063,0.6246054733121627,0.6881742324685082,0.6884645515173766,0.16943605957595526,0.6494982821138318,0.9019178643690257,0.2816600143345051,Naive,False
5,1.043330192565918,0.3579173312289954,0.3095175293742686,0.4858936868035989,0.6445515901682243,0.6960395191847454,0.6962717744238403,0.20271361000848181,0.6597324677494901,0.906185351565892,0.3150829970274093,Naive,False
6,0.9865705966949463,0.3827584074076354,0.3511689793965899,0.4821609812214484,0.6528623694192425,0.6938359938329713,0.6940295398655504,0.23104749115211606,0.657549870387093,0.9055110064444941,0.32803072009099815,Naive,False
7,1.0252161026000977,0.39060373868304754,0.3551092700238642,0.48732555327146826,0.6547857520749719,0.6938607602739025,0.694026656873256,0.23522975929531365,0.6595286533887761,0.9003959672763368,0.32995102451269415,Naive,False
8,1.0226600170135498,0.3811279414701925,0.3401220197215854,0.48588279358546915,0.6480016482520591,0.6893075869879115,0.6894527465123457,0.22598841165303682,0.6560677767952642,0.8927323803903537,0.3179817998908378,Naive,False
9,1.0868306159973145,0.35944115600930376,0.3150744004290531,0.48644584165867744,0.6358140103148329,0.6856646679881364,0.6857683334641902,0.20964596623320292,0.6537602777478737,0.8848834943175954,0.3009284948801485,Naive,False
10,1.0342583656311035,0.3407384197187182,0.3003080318147192,0.4555737693411509,0.6273824157915879,0.6723972288003564,0.6724905277288047,0.19782995728908326,0.6290012792765479,0.8892206882595616,0.28114738804941114,Naive,False
