task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,6.759641408920288,0.0,0.0,0.0,0.4979645134034872,0.5,0.5,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,6.26676869392395,0.0,0.0,0.0,0.4927620848913713,0.5,0.6321298894376524,0.06586629268064757,0.0,1.0,0.0,EWC,False
3,9.301819562911987,0.0,0.0,0.0,0.4880508630785434,0.5,0.6812300030138844,0.14107515794478975,0.0,1.0,0.0,EWC,False
4,9.148505210876465,0.0,0.0,0.0,0.48353714046235097,0.5,0.6881652388282495,0.1695860986009572,0.0,1.0,0.0,EWC,False
5,9.686846256256104,0.0,0.0,0.0,0.47972129099332933,0.5,0.6929823443447217,0.19348059510754054,0.0,1.0,0.0,EWC,False
6,9.032837629318237,0.0,0.0,0.0,0.47325091862662383,0.5,0.6950632433849823,0.23674542228785636,0.0,1.0,0.0,EWC,False
7,9.559907913208008,0.0,0.0,0.0,0.4719883117981175,0.5,0.6990898495162782,0.2437771779308748,0.0,1.0,0.0,EWC,False
8,9.462194681167603,0.0,0.0,0.0,0.4723999840909585,0.5,0.6948852542685433,0.23797978472603326,0.0,1.0,0.0,EWC,False
9,9.984347105026245,0.0,0.0,0.0,0.4741924954292216,0.5,0.6936441198141273,0.22239700218278913,0.0,1.0,0.0,EWC,False
10,9.741685628890991,0.0,0.0,0.0,0.47482315346485765,0.5,0.6733203722598841,0.20776227477361836,0.0,1.0,0.0,EWC,False
