task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.287506818771362,0.0,0.0,0.0,0.4979645134034872,0.5,0.49753200678698134,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,4.973504066467285,0.0,0.0,0.0,0.4927620848913713,0.5,0.6399817639871075,0.08181623123353622,0.0,1.0,0.0,EWC,False
3,7.757497787475586,0.2793814438308891,0.21313796603985682,0.4932139454998114,0.607388111596606,0.6949996486353772,0.722094672009785,0.17589193444320042,0.6584137476371109,0.896785351770943,0.2629725828248212,EWC,False
4,7.5586838722229,0.3198663594416418,0.24790621053345877,0.5175614658362679,0.6232320715767056,0.7027393690205197,0.7341644328349679,0.20971574017681738,0.6721166201423712,0.8879172722047712,0.28851452465418015,EWC,False
5,8.041851282119751,0.3628934257339019,0.2990251593879382,0.5281905868104285,0.644415831372019,0.7106491280821758,0.7361697196156494,0.25192482984326736,0.6821303616080687,0.893107669353923,0.32278616107228153,EWC,False
6,7.499819993972778,0.38896404824935066,0.3411087524161572,0.521935845545193,0.653624451315768,0.7075157815137908,0.7371606568280086,0.280848826770228,0.6787671104032098,0.8930957174823885,0.33580733763660325,EWC,False
7,7.96220064163208,0.3994193834169164,0.34729161736659464,0.5301387634401956,0.6570094429077101,0.709096042455327,0.7409825510386218,0.2874116444145281,0.6825092148598092,0.8880533214704583,0.34080390166830915,EWC,False
8,7.858255624771118,0.38822129034184716,0.33176237070955483,0.5272617314004845,0.64888336066608,0.7031710111498354,0.7333089880954882,0.27220787943035585,0.6776190923606081,0.8790802908991862,0.32698714603523815,EWC,False
9,8.369195222854614,0.3652647758744913,0.3070055712314789,0.5292603022202396,0.6353572818461877,0.6992576811185385,0.7298308266570246,0.25087311295304715,0.6752818785675574,0.8692550600168372,0.3091696636957076,EWC,False
10,8.116393089294434,0.3431613752101191,0.2884409364384281,0.4941067838465568,0.6246712022975829,0.6829960108235269,0.6978423001160416,0.2332695611677272,0.6476489216433494,0.8718852378004968,0.28442580283643026,EWC,False
