task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.329290866851807,0.02666666666666667,0.01858736059479554,0.04716981132075472,0.5062511803588291,0.5134044336566754,0.5314239855180021,0.009383253984628557,0.21496369329171153,0.979639055992596,0.016935670433041786,EWC,True
2,4.818055629730225,0.0,0.0,0.0,0.4927620848913713,0.5,0.6517820495912943,0.08698968553117628,0.0,1.0,0.0,EWC,False
3,7.006510496139526,0.2935476004863133,0.23144498383220136,0.4872463410667338,0.6175033730437128,0.6976484452552246,0.7157607304851377,0.179523790128149,0.6586753550026204,0.9080505494437152,0.27679352465684853,EWC,False
4,6.895948648452759,0.2798404134229302,0.20130344566090586,0.5316027298469788,0.5926272119554964,0.6907265759708974,0.724390158539987,0.20627409691232748,0.6655593068606847,0.8498504220948158,0.24805160330688786,EWC,False
5,7.310162782669067,0.3203621998266703,0.24204603108864325,0.5446184032138024,0.6121854599012432,0.6988350906084698,0.7251416754388563,0.2453323886476373,0.6762023412697953,0.8530517780031373,0.27757192085883026,EWC,False
6,6.803690433502197,0.35479340451365665,0.282098546466043,0.5506228628932224,0.6254249785016527,0.7001560809006179,0.7259694890255725,0.27630943344259473,0.6794064615600656,0.8496892989080133,0.29592425999882405,EWC,False
7,7.253232717514038,0.3669544706402407,0.29043217455911746,0.5607526869828382,0.6296852840871641,0.7027804664752765,0.72890266154583,0.2827898876959267,0.6840539953960704,0.8448082459677149,0.30308675974709115,EWC,False
8,7.119248151779175,0.35759651654787705,0.27930363870035085,0.5570759800273624,0.622579021385659,0.6969451240729191,0.719956671522876,0.2680291575147314,0.6790631115959866,0.8368142681184758,0.291579356335951,EWC,False
9,7.62079119682312,0.33672793547889013,0.2593676948255793,0.5580242999941561,0.6102910483509141,0.6931907696624088,0.7164243293000151,0.24479925815753192,0.6764941707092204,0.8283572393306614,0.27642094185554594,EWC,False
10,7.4358909130096436,0.31608253685756305,0.2436352481432344,0.5202313486677264,0.6007252998579092,0.6764194772995851,0.6850343642263859,0.22886707131017844,0.6484535342841296,0.8326076059314437,0.2527558255629662,EWC,False
