task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.254429340362549,0.0,0.0,0.0,0.4979645134034872,0.5,0.4999614376060466,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,4.923229217529297,0.15134747800460724,0.09741479167397943,0.4322733195000724,0.5356823032124693,0.6480336903671879,0.660209931869255,0.10775765970115421,0.604069088870878,0.8637940612343034,0.14886859997805188,EWC,False
3,7.546737194061279,0.29915770765651656,0.2381317318779482,0.48639382614772275,0.6213124353932189,0.699073551497506,0.7291198023497548,0.1839926891737613,0.6594592974647647,0.9117532768472891,0.282315843605744,EWC,False
4,7.426053762435913,0.3419289439048783,0.276268727781179,0.5124463763222015,0.638776749736891,0.7084096865700388,0.7441109920354567,0.2255916298799361,0.6750541194969009,0.9043729968178761,0.3111950340681875,EWC,False
5,7.905306816101074,0.38472481297222716,0.32977964751134764,0.5236656147662748,0.659636773009758,0.7162829778417367,0.7470262255182394,0.27356013497106907,0.6852389547262838,0.9089003409171983,0.34622689989420674,EWC,False
6,7.385326147079468,0.4081460983522769,0.37014970625945637,0.5173161390737633,0.6671913079919422,0.7125827488334764,0.7482439470832208,0.3010478408934814,0.6813692782984209,0.9078493585931895,0.35735794937520576,EWC,False
7,7.871135711669922,0.41782893086279815,0.3755941088260449,0.5249105831350506,0.6702088125867999,0.7139105715594598,0.7518534727833837,0.30862005762353173,0.6848625649274167,0.9029105599838692,0.3616466184242972,EWC,False
8,7.774439334869385,0.40612811846347807,0.3589265353636343,0.5205503214967306,0.6621837021945925,0.7078340915651338,0.7438439430733155,0.2926741656575164,0.6794793065466607,0.895117861633537,0.3471776132194715,EWC,False
9,8.301771879196167,0.3822190499739375,0.33201249823514645,0.5210321610890999,0.6484521621836034,0.7035400808881979,0.7398971739868896,0.269464032896073,0.6765865541874385,0.8860480006872957,0.3279937764602489,EWC,False
10,8.101438045501709,0.3600706235549433,0.3138452106444882,0.486227523179242,0.6379523536250684,0.6878571294331444,0.7065310164590621,0.2511346133339559,0.6488246663529278,0.8894867356870467,0.3039655924525305,EWC,False
