task_id,time_cost,avg_f1,avg_precision,avg_recall,avg_macro_f1,avg_macro_recall,avg_auc_roc,avg_auc_pr,avg_g_mean,avg_specificity,avg_mcc,cl_mode,is_warmup
1,5.342040300369263,0.0,0.0,0.0,0.4979645134034872,0.5,0.49899737775721115,0.008108935128518973,0.0,1.0,0.0,EWC,True
2,4.8116936683654785,0.14884821731047693,0.09550278553949218,0.4297157747430391,0.534097500466691,0.6462254475623735,0.6558535606763886,0.0985941103083344,0.6020411260349983,0.862735120381708,0.1460341714173268,EWC,False
3,7.589689254760742,0.22143553234092886,0.14250031919681927,0.6253154394562491,0.5509128961595816,0.7113105812031928,0.7733228052893164,0.15373275059234717,0.7011133282110182,0.7973057229501365,0.22113727882060866,EWC,False
4,7.44109034538269,0.2612301766891749,0.17052652418188052,0.6574653267957663,0.5633681728535112,0.717474556008742,0.7706104640238708,0.18135070845752313,0.7097735785010919,0.7774837852217177,0.2450539600047052,EWC,False
5,7.865319490432739,0.3071931642486422,0.20802452513062838,0.6822493177136694,0.5861706881701172,0.7306738266557691,0.784592718928316,0.22110275466643498,0.7245124894469963,0.7790983355978689,0.2808520779269985,EWC,False
6,7.353614091873169,0.34142761638626345,0.24030945494989744,0.6865377025089859,0.5977744014230991,0.7276716435675937,0.7795027351440776,0.2557099396430915,0.7225346335536335,0.7688055846262016,0.29390789375205695,EWC,False
7,7.809762716293335,0.3516423528420401,0.24664996414905302,0.6958019374922432,0.5999274995133231,0.7281508678069997,0.7762399111611991,0.26136381235801814,0.7237072003071495,0.7604997981217563,0.2988754627366043,EWC,False
8,7.690755844116211,0.3462069252821294,0.24028885350518056,0.6992825357615533,0.5944119197328703,0.7255329922349969,0.768530184205277,0.25108943124433664,0.7216208976345997,0.7517834487084407,0.293279393848517,EWC,False
9,8.184364318847656,0.3262920401154297,0.22408410249861543,0.7015241444074541,0.5821148144994441,0.7224522200571509,0.7625443723030098,0.2331179952403838,0.7189374731422669,0.7433802957068479,0.27987526025760195,EWC,False
10,7.972199201583862,0.305070603094178,0.20934290268921063,0.6536466114832964,0.5719982943015769,0.7004577298272331,0.7440263437023222,0.2188399782300353,0.6887868431802145,0.7472688481711699,0.2522077201243429,EWC,False
